"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"02/08/2022","39","PM2.5","Durham Armory","37-063-0015","AQS",".","12","39"
"02/09/2022","47","PM2.5","Durham Armory","37-063-0015","AQS",".","18","47"
"02/10/2022","38","PM2.5","Durham Armory","37-063-0015","AQS",".","18","38"
"02/11/2022","51","PM2.5","Durham Armory","37-063-0015","AQS",".","19","51"
"02/12/2022","66","PM2.5","Durham Armory","37-063-0015","AQS",".","23","66"
"02/13/2022","52","PM2.5","Durham Armory","37-063-0015","AQS",".","14","52"
"02/14/2022","40","PM2.5","Durham Armory","37-063-0015","AQS",".","11","40"
"02/15/2022","48","PM2.5","Durham Armory","37-063-0015","AQS",".","14","48"
"02/16/2022","52","PM2.5","Durham Armory","37-063-0015","AQS",".","18","52"
"02/17/2022","32","PM2.5","Durham Armory","37-063-0015","AQS",".","16","32"
"02/18/2022","13","PM2.5","Durham Armory","37-063-0015","AQS",".","8","13"
"02/19/2022","18","PM2.5","Durham Armory","37-063-0015","AQS",".","7","18"
"02/20/2022","26","PM2.5","Durham Armory","37-063-0015","AQS",".","10","26"
"02/21/2022","52","PM2.5","Durham Armory","37-063-0015","AQS",".","19","52"
"02/22/2022","23","PM2.5","Durham Armory","37-063-0015","AQS",".","14","23"
"02/23/2022","40","PM2.5","Durham Armory","37-063-0015","AQS",".","14","40"
"02/24/2022","32","PM2.5","Durham Armory","37-063-0015","AQS",".","11","32"
"02/25/2022","29","PM2.5","Durham Armory","37-063-0015","AQS",".","9","29"
"02/26/2022","26","PM2.5","Durham Armory","37-063-0015","AQS",".","7","26"
"02/27/2022","36","PM2.5","Durham Armory","37-063-0015","AQS",".","10","36"
"02/28/2022","26","PM2.5","Durham Armory","37-063-0015","AQS",".","10","26"
"03/01/2022","46","Ozone","Bushy Fork","37-145-0003","AQS","46","15","39"
"03/02/2022","67","Ozone","Bushy Fork","37-145-0003","AQS","67","19","45"
"03/03/2022","67","Ozone","Bushy Fork","37-145-0003","AQS","67","19","47"
"03/04/2022","41","Ozone","Bushy Fork","37-145-0003","AQS","41","14","29"
"03/05/2022","61","PM2.5","Durham Armory","37-063-0015","AQS","49","26","61"
"03/06/2022","52","PM2.5","Durham Armory","37-063-0015","AQS","41","19","52"
"03/07/2022","38","PM2.5","Durham Armory","37-063-0015","AQS","34","19","38"
"03/08/2022","37","Ozone","Durham Armory","37-063-0015","AQS","37","7","20"
"03/09/2022","32","Ozone","Bushy Fork","37-145-0003","AQS","32","6","19"
"03/10/2022","31","Ozone","Bushy Fork","37-145-0003","AQS","31","8","25"
"03/11/2022","34","Ozone","Bushy Fork","37-145-0003","AQS","34","10","32"
"03/12/2022","39","Ozone","Durham Armory","37-063-0015","AQS","39","7","24"
"03/13/2022","43","Ozone","Bushy Fork","37-145-0003","AQS","43","7","27"
"03/14/2022","49","Ozone","Bushy Fork","37-145-0003","AQS","49","12","32"
"03/15/2022","56","PM2.5","Durham Armory","37-063-0015","AQS","51","19","56"
"03/16/2022","56","PM2.5","Durham Armory","37-063-0015","AQS","39","22","56"
"03/17/2022","38","Ozone","Bushy Fork","37-145-0003","AQS","38","8","27"
"03/18/2022","44","PM2.5","Durham Armory","37-063-0015","AQS","44","14","44"
"03/19/2022","40","Ozone","Bushy Fork","37-145-0003","AQS","40","15","36"
"03/20/2022","41","Ozone","Durham Armory","37-063-0015","AQS","41","6","13"
"03/21/2022","49","Ozone","Bushy Fork","37-145-0003","AQS","49","10","28"
"03/22/2022","52","PM2.5","Durham Armory","37-063-0015","AQS","50","16","52"
"03/23/2022","37","PM2.5","Durham Armory","37-063-0015","AQS","36","14","37"
"03/24/2022","35","Ozone","Bushy Fork","37-145-0003","AQS","35","11","32"
"03/25/2022","49","Ozone","Bushy Fork","37-145-0003","AQS","49","11","25"
"03/26/2022","41","Ozone","Durham Armory","37-063-0015","AQS","41","8","13"
"03/27/2022","44","Ozone","Durham Armory","37-063-0015","AQS","44","6","12"
"03/28/2022","44","Ozone","Durham Armory","37-063-0015","AQS","44","8","15"
"03/29/2022","42","Ozone","Bushy Fork","37-145-0003","AQS","42","10","26"
"03/30/2022","53","PM2.5","Durham Armory","37-063-0015","AQS","46","26","53"
"03/31/2022","48","PM2.5","Durham Armory","37-063-0015","AQS","44","21","48"
"04/01/2022","43","Ozone","Durham Armory","37-063-0015","AQS","43","15","26"
"04/02/2022","44","Ozone","Durham Armory","37-063-0015","AQS","44","9","27"
"04/03/2022","44","Ozone","Durham Armory","37-063-0015","AQS","44","13","43"
"04/04/2022","44","Ozone","Durham Armory","37-063-0015","AQS","44","13","43"
"04/05/2022","52","PM2.5","Durham Armory","37-063-0015","AQS","49","18","52"
"04/06/2022","51","Ozone","Bushy Fork","37-145-0003","AQS","51","12","31"
"04/07/2022","34","Ozone","Durham Armory","37-063-0015","AQS","34","13","30"
"04/08/2022","44","Ozone","Durham Armory","37-063-0015","AQS","44","11","16"
"04/09/2022","33","Ozone","Durham Armory","37-063-0015","AQS","33","6","9"
"04/10/2022","42","Ozone","Durham Armory","37-063-0015","AQS","42","6","11"
"04/11/2022","56","PM2.5","Durham Armory","37-063-0015","AQS","54","21","56"
"04/12/2022","55","PM2.5","Durham Armory","37-063-0015","AQS","51","20","55"
"04/13/2022","53","PM2.5","Durham Armory","37-063-0015","AQS","46","22","53"
"04/14/2022","47","PM2.5","Durham Armory","37-063-0015","AQS","42","23","47"
"04/15/2022","50","Ozone","Durham Armory","37-063-0015","AQS","50","10","14"
"04/16/2022","47","Ozone","Bushy Fork","37-145-0003","AQS","47","18","39"
"04/17/2022","43","Ozone","Bushy Fork","37-145-0003","AQS","43","19","40"
"04/18/2022","36","Ozone","Bushy Fork","37-145-0003","AQS","36","7","18"
"04/19/2022","40","Ozone","Bushy Fork","37-145-0003","AQS","40","9","19"
"04/20/2022","47","Ozone","Durham Armory","37-063-0015","AQS","47","11","37"
"04/21/2022","46","Ozone","Bushy Fork","37-145-0003","AQS","46","15","38"
"04/22/2022","54","PM2.5","Durham Armory","37-063-0015","AQS","48","21","54"
"04/23/2022","57","PM2.5","Durham Armory","37-063-0015","AQS","46","20","57"
"04/24/2022","52","PM2.5","Durham Armory","37-063-0015","AQS","44","17","52"
"04/25/2022","52","PM2.5","Durham Armory","37-063-0015","AQS","49","22","52"
"04/26/2022","53","PM2.5","Durham Armory","37-063-0015","AQS","40","25","53"
"04/27/2022","49","Ozone","Bushy Fork","37-145-0003","AQS","49","14","22"
"04/28/2022","41","Ozone","Bushy Fork","37-145-0003","AQS","41","12","28"
"04/29/2022","48","Ozone","Durham Armory","37-063-0015","AQS","48","16","41"
"04/30/2022","55","PM2.5","Durham Armory","37-063-0015","AQS","33","19","55"
"05/01/2022","53","PM2.5","Durham Armory","37-063-0015","AQS","39","19","53"
"05/02/2022","52","PM2.5","Durham Armory","37-063-0015","AQS","44","19","52"
"05/03/2022","58","PM2.5","Durham Armory","37-063-0015","AQS","43","22","58"
"05/04/2022","49","Ozone","Bushy Fork","37-145-0003","AQS","49","18","46"
"05/05/2022","49","PM2.5","Durham Armory","37-063-0015","AQS","38","17","49"
"05/06/2022","51","PM2.5","Durham Armory","37-063-0015","AQS","35","20","51"
"05/07/2022","36","Ozone","Durham Armory","37-063-0015","AQS","36","10","16"
"05/08/2022","31","Ozone","Durham Armory","37-063-0015","AQS","31","6","11"
"05/09/2022","44","Ozone","Bushy Fork","37-145-0003","AQS","44","11","24"
"05/10/2022","50","Ozone","Bushy Fork","37-145-0003","AQS","50","16","22"
"05/11/2022","49","Ozone","Bushy Fork","37-145-0003","AQS","49","14","18"
"05/12/2022","31","Ozone","Bushy Fork","37-145-0003","AQS","31","9","12"
"05/13/2022","27","Ozone","Durham Armory","37-063-0015","AQS","27","7","9"
"05/14/2022","31","Ozone","Durham Armory","37-063-0015","AQS","31","7","22"
"05/15/2022","41","Ozone","Bushy Fork","37-145-0003","AQS","41","9","28"
"05/16/2022","39","Ozone","Bushy Fork","37-145-0003","AQS","39","13","38"
"05/17/2022","77","Ozone","Durham Armory","37-063-0015","AQS","77","15","32"
"05/18/2022","74","Ozone","Durham Armory","37-063-0015","AQS","74","20","52"
"05/19/2022","67","Ozone","Durham Armory","37-063-0015","AQS","67","22","55"
"05/20/2022","58","PM2.5","Durham Armory","37-063-0015","AQS","45","22","58"
"05/21/2022","51","PM2.5","Durham Armory","37-063-0015","AQS","40","17","51"
"05/22/2022","47","PM2.5","Durham Armory","37-063-0015","AQS","32","15","47"
"05/23/2022","29","Ozone","Durham Armory","37-063-0015","AQS","29","11","27"
"05/24/2022","27","Ozone","Bushy Fork","37-145-0003","AQS","27","8","16"
"05/25/2022","21","Ozone","Durham Armory","37-063-0015","AQS","21","6","7"
"05/26/2022","25","Ozone","Bushy Fork","37-145-0003","AQS","25","9","18"
"05/27/2022","29","Ozone","Bushy Fork","37-145-0003","AQS","29","9","22"
"05/28/2022","35","Ozone","Bushy Fork","37-145-0003","AQS","35","10","20"
"05/29/2022","41","Ozone","Bushy Fork","37-145-0003","AQS","41","10","28"
"05/30/2022","52","PM2.5","Durham Armory","37-063-0015","AQS","44","15","52"
"05/31/2022","55","PM2.5","Durham Armory","37-063-0015","AQS","47","17","55"
"06/01/2022","58","PM2.5","Durham Armory","37-063-0015","AQS","44","20","58"
"06/02/2022","57","PM2.5","Durham Armory","37-063-0015","AQS","46","19","57"
"06/03/2022","32","Ozone","Durham Armory","37-063-0015","AQS","32","11","25"
"06/04/2022","58","Ozone","Bushy Fork","37-145-0003","AQS","58","17","41"
"06/05/2022","64","Ozone","Durham Armory","37-063-0015","AQS","64","18","47"
"06/06/2022","67","Ozone","Durham Armory","37-063-0015","AQS","67","18","51"
"06/07/2022","56","PM2.5","Durham Armory","37-063-0015","AQS","48","23","56"
"06/08/2022","55","PM2.5","Durham Armory","37-063-0015","AQS","40","18","55"
"06/09/2022","48","Ozone","Bushy Fork","37-145-0003","AQS","48","13","29"
"06/10/2022","45","Ozone","Bushy Fork","37-145-0003","AQS","45","11","31"
"06/11/2022","61","Ozone","Durham Armory","37-063-0015","AQS","61","14","50"
"06/12/2022","45","PM2.5","Durham Armory","37-063-0015","AQS","45","13","45"
"06/13/2022","52","PM2.5","Durham Armory","37-063-0015","AQS","45","14","52"
"06/14/2022","44","Ozone","Durham Armory","37-063-0015","AQS","44","12","35"
"06/15/2022","48","PM2.5","Durham Armory","37-063-0015","AQS","44","16","48"
"06/16/2022","47","PM2.5","Durham Armory","37-063-0015","AQS","43","16","47"
"06/17/2022","51","PM2.5","Durham Armory","37-063-0015","AQS","46","18","51"
"06/18/2022","45","Ozone","Durham Armory","37-063-0015","AQS","45","17","29"
"06/19/2022","45","Ozone","Durham Armory","37-063-0015","AQS","45","9","14"
"06/20/2022","44","Ozone","Bushy Fork","37-145-0003","AQS","44","11","35"
"06/21/2022","77","Ozone","Durham Armory","37-063-0015","AQS","77","17","52"
"06/22/2022","93","Ozone","Durham Armory","37-063-0015","AQS","93","26","58"
"06/23/2022","54","Ozone","Bushy Fork","37-145-0003","AQS","54","10","28"
"06/24/2022","48","Ozone","Durham Armory","37-063-0015","AQS","48","11","27"
"06/25/2022","47","Ozone","Durham Armory","37-063-0015","AQS","47","16","44"
"06/26/2022","44","Ozone","Durham Armory","37-063-0015","AQS","44","12","37"
"06/27/2022","41","Ozone","Bushy Fork","37-145-0003","AQS","41","10","28"
"06/28/2022","48","Ozone","Durham Armory","37-063-0015","AQS","48","15","36"
"06/29/2022","52","PM2.5","Durham Armory","37-063-0015","AQS","48","14","52"
"06/30/2022","54","Ozone","Durham Armory","37-063-0015","AQS","54","14","46"
"07/01/2022","33","Ozone","Durham Armory","37-063-0015","AQS","33","9","26"
"07/02/2022","37","Ozone","Durham Armory","37-063-0015","AQS","37","6","12"
"07/03/2022","44","Ozone","Bushy Fork","37-145-0003","AQS","44","10","29"
"07/04/2022","53","PM2.5","Durham Armory","37-063-0015","AQS","51","17","53"
"07/05/2022","38","Ozone","Durham Armory","37-063-0015","AQS","38","14","35"
"07/06/2022","48","Ozone","Durham Armory","37-063-0015","AQS","48","13","26"
"07/07/2022","48","Ozone","Durham Armory","37-063-0015","AQS","48","12","28"
"07/08/2022","42","Ozone","Durham Armory","37-063-0015","AQS","42","10","35"
"07/09/2022","42","Ozone","Durham Armory","37-063-0015","AQS","42","8","18"
"07/10/2022","27","Ozone","Durham Armory","37-063-0015","AQS","27","7","16"
"07/11/2022","43","Ozone","Bushy Fork","37-145-0003","AQS","43","15","33"
"07/12/2022","39","Ozone","Bushy Fork","37-145-0003","AQS","39","11","26"
"07/13/2022","38","Ozone","Bushy Fork","37-145-0003","AQS","38","11","32"
"07/14/2022","44","Ozone","Durham Armory","37-063-0015","AQS","44","12","34"
"07/15/2022","52","PM2.5","Durham Armory","37-063-0015","AQS","44","16","52"
"07/16/2022","46","PM2.5","Durham Armory","37-063-0015","AQS","41","14","46"
"07/17/2022","37","PM2.5","Durham Armory","37-063-0015","AQS","32","11","37"
"07/18/2022","28","Ozone","Durham Armory","37-063-0015","AQS","28","9","21"
"07/19/2022","47","Ozone","Durham Armory","37-063-0015","AQS","47","10","32"
"07/20/2022","47","Ozone","Bushy Fork","37-145-0003","AQS","47","15","44"
"07/21/2022","42","Ozone","Bushy Fork","37-145-0003","AQS","42","13","36"
"07/22/2022","52","PM2.5","Durham Armory","37-063-0015","AQS","46","20","52"
"07/23/2022","53","PM2.5","Durham Armory","37-063-0015","AQS","45","17","53"
"07/24/2022","39","Ozone","Durham Armory","37-063-0015","AQS","39","12","32"
"07/25/2022","32","PM2.5","Durham Armory","37-063-0015","AQS","28","15","32"
"07/26/2022","31","Ozone","Bushy Fork","37-145-0003","AQS","31","11","16"
"07/27/2022","36","Ozone","Durham Armory","37-063-0015","AQS","36","13","23"
"07/28/2022","39","Ozone","Bushy Fork","37-145-0003","AQS","39","13","27"
"07/29/2022","42","Ozone","Bushy Fork","37-145-0003","AQS","42","11","19"
"07/30/2022","44","Ozone","Durham Armory","37-063-0015","AQS","44","13","36"
"07/31/2022","38","PM2.5","Durham Armory","37-063-0015","AQS","31","11","38"
"08/01/2022","37","Ozone","Durham Armory","37-063-0015","AQS","37","12","22"
"08/02/2022","44","Ozone","Durham Armory","37-063-0015","AQS","44","13","33"
"08/03/2022","43","Ozone","Durham Armory","37-063-0015","AQS","43","15","40"
"08/04/2022","55","PM2.5","Durham Armory","37-063-0015","AQS","45","19","55"
"08/05/2022","28","PM2.5","Durham Armory","37-063-0015","AQS","28","12","28"
"08/06/2022","35","PM2.5","Durham Armory","37-063-0015","AQS","20","13","35"
"08/07/2022","29","Ozone","Durham Armory","37-063-0015","AQS","29","8","19"
"08/08/2022","38","Ozone","Bushy Fork","37-145-0003","AQS","38","8","23"
"08/09/2022","38","Ozone","Bushy Fork","37-145-0003","AQS","38","11","32"
"08/10/2022","41","Ozone","Durham Armory","37-063-0015","AQS","41","13","32"
"08/11/2022","38","Ozone","Durham Armory","37-063-0015","AQS","38","10","19"
"08/12/2022","33","Ozone","Durham Armory","37-063-0015","AQS","33","11","31"
"08/13/2022","41","Ozone","Durham Armory","37-063-0015","AQS","41","11","30"
"08/14/2022","44","Ozone","Durham Armory","37-063-0015","AQS","44","11","32"
"08/15/2022","43","PM2.5","Durham Armory","37-063-0015","AQS","36","12","43"
"08/16/2022","30","Ozone","Bushy Fork","37-145-0003","AQS","30","10","28"
"08/17/2022","33","Ozone","Durham Armory","37-063-0015","AQS","33","13","32"
"08/18/2022","49","Ozone","Durham Armory","37-063-0015","AQS","49","14","43"
"08/19/2022","41","Ozone","Durham Armory","37-063-0015","AQS","41","13","38"
"08/20/2022","37","Ozone","Durham Armory","37-063-0015","AQS","37","8","25"
"08/21/2022","32","Ozone","Durham Armory","37-063-0015","AQS","32","6","20"
"08/22/2022","34","Ozone","Bushy Fork","37-145-0003","AQS","34","7","26"
"08/23/2022","42","Ozone","Durham Armory","37-063-0015","AQS","42","13","33"
"08/24/2022","49","PM2.5","Durham Armory","37-063-0015","AQS","44","14","49"
"08/25/2022","52","PM2.5","Durham Armory","37-063-0015","AQS","43","15","52"
"08/26/2022","48","Ozone","Durham Armory","37-063-0015","AQS","48","14","42"
"08/27/2022","43","Ozone","Bushy Fork","37-145-0003","AQS","43","11","31"
"08/28/2022","38","PM2.5","Durham Armory","37-063-0015","AQS","35","11","38"
"08/29/2022","38","PM2.5","Durham Armory","37-063-0015","AQS","36","13","38"
"08/30/2022","34","Ozone","Bushy Fork","37-145-0003","AQS","34","8","19"
"08/31/2022","42","Ozone","Durham Armory","37-063-0015","AQS","42","13","27"
"09/01/2022","40","Ozone","Bushy Fork","37-145-0003","AQS","40","15","34"
"09/02/2022","54","Ozone","Durham Armory","37-063-0015","AQS","54","18","46"
"09/03/2022","46","PM2.5","Durham Armory","37-063-0015","AQS","42","14","46"
"09/04/2022","38","Ozone","Durham Armory","37-063-0015","AQS","38","12","30"
"09/05/2022","31","Ozone","Durham Armory","37-063-0015","AQS","31","10","23"
"09/06/2022","27","Ozone","Durham Armory","37-063-0015","AQS","27","7","17"
"09/07/2022","31","Ozone","Bushy Fork","37-145-0003","AQS","31","10","13"
"09/08/2022","24","Ozone","Durham Armory","37-063-0015","AQS","24","7","6"
"09/09/2022","40","Ozone","Durham Armory","37-063-0015","AQS","40","11","21"
"09/10/2022","22","Ozone","Durham Armory","37-063-0015","AQS","22","11","21"
"09/11/2022","21","Ozone","Bushy Fork","37-145-0003","AQS","21","7","11"
"09/12/2022","30","Ozone","Durham Armory","37-063-0015","AQS","30","10","19"
"09/13/2022","41","Ozone","Durham Armory","37-063-0015","AQS","41","13","26"
"09/14/2022","39","Ozone","Bushy Fork","37-145-0003","AQS","39","13","36"
"09/15/2022","42","PM2.5","Durham Armory","37-063-0015","AQS","39","16","42"
"09/16/2022","56","PM2.5","Durham Armory","37-063-0015","AQS","43","19","56"
"09/17/2022","53","PM2.5","Durham Armory","37-063-0015","AQS","46","18","53"
"09/18/2022","43","PM2.5","Durham Armory","37-063-0015","AQS","43","14","43"
"09/19/2022","45","Ozone","Bushy Fork","37-145-0003","AQS","45","15","43"
"09/20/2022","52","PM2.5","Durham Armory","37-063-0015","AQS","44","18","52"
"09/21/2022","48","PM2.5","Durham Armory","37-063-0015","AQS","47","16","48"
"09/22/2022","44","Ozone","Durham Armory","37-063-0015","AQS","44","17","."
"09/23/2022","34","Ozone","Durham Armory","37-063-0015","AQS","34","9","16"
"09/24/2022","39","Ozone","Bushy Fork","37-145-0003","AQS","39","11","32"
"09/25/2022","44","Ozone","Bushy Fork","37-145-0003","AQS","44","14","41"
"09/26/2022","41","Ozone","Durham Armory","37-063-0015","AQS","41","11","26"
"09/27/2022","39","Ozone","Durham Armory","37-063-0015","AQS","39","12","26"
"09/28/2022","34","Ozone","Durham Armory","37-063-0015","AQS","34","10","26"
"09/29/2022","29","Ozone","Bushy Fork","37-145-0003","AQS","29","9","21"
"09/30/2022","24","Ozone","Durham Armory","37-063-0015","AQS","24","7","13"
"10/01/2022","19","PM2.5","Durham Armory","37-063-0015","AQS","16","7","19"
"10/02/2022","17","Ozone","Bushy Fork","37-145-0003","AQS","17","6","7"
"10/03/2022","36","Ozone","Bushy Fork","37-145-0003","AQS","36","6","18"
"10/04/2022","36","Ozone","Bushy Fork","37-145-0003","AQS","36","6","16"
"10/05/2022","33","Ozone","Durham Armory","37-063-0015","AQS","33","9","21"
"10/06/2022","39","Ozone","Durham Armory","37-063-0015","AQS","39","12","34"
"10/07/2022","46","PM2.5","Durham Armory","37-063-0015","AQS","45","16","46"
"10/08/2022","52","PM2.5","Durham Armory","37-063-0015","AQS","26","13","52"
"10/09/2022","43","PM2.5","Durham Armory","37-063-0015","AQS","32","11","43"
"10/10/2022","43","PM2.5","Durham Armory","37-063-0015","AQS","36","13","43"
"10/11/2022","43","Ozone","Durham Armory","37-063-0015","AQS","43",".","."
"10/12/2022","39","Ozone","Durham Armory","37-063-0015","AQS","39",".","."
"10/13/2022","25","Ozone","Durham Armory","37-063-0015","AQS","25",".","."
"10/14/2022","34","Ozone","Durham Armory","37-063-0015","AQS","34","14","32"
"10/15/2022","53","PM2.5","Durham Armory","37-063-0015","AQS","41","19","53"
"10/16/2022","60","PM2.5","Durham Armory","37-063-0015","AQS","41","19","60"
"10/17/2022","54","PM2.5","Durham Armory","37-063-0015","AQS","35","15","54"
"10/18/2022","24","Ozone","Durham Armory","37-063-0015","AQS","24",".","."
"10/19/2022","24","Ozone","Durham Armory","37-063-0015","AQS","24",".","."
"10/20/2022","35","Ozone","Durham Armory","37-063-0015","AQS","35",".","."
"10/21/2022","38","Ozone","Durham Armory","37-063-0015","AQS","38",".","."
"10/22/2022","56","PM2.5","Durham Armory","37-063-0015","AQS","39","18","56"
"10/23/2022","52","PM2.5","Durham Armory","37-063-0015","AQS","39","15","52"
"10/24/2022","38","PM2.5","Durham Armory","37-063-0015","AQS","36","12","38"
"10/25/2022","54","PM2.5","Durham Armory","37-063-0015","AQS","31","15","54"
"10/26/2022","59","PM2.5","Durham Armory","37-063-0015","AQS","28","16","59"
"10/27/2022","21","Ozone","Bushy Fork","37-145-0003","AQS","21","9","18"
"10/28/2022","29","PM2.5","Durham Armory","37-063-0015","AQS","29","14","29"
"10/29/2022","31","PM2.5","Durham Armory","37-063-0015","AQS","31","13","31"
"10/30/2022","37","PM2.5","Durham Armory","37-063-0015","AQS","33","11","37"
"10/31/2022","51","PM2.5","Durham Armory","37-063-0015","AQS","29","17","51"
"11/01/2022","32","PM2.5","Durham Armory","37-063-0015","AQS",".","10","32"
"11/02/2022","39","PM2.5","Durham Armory","37-063-0015","AQS",".","10","39"
"11/03/2022","55","PM2.5","Durham Armory","37-063-0015","AQS",".","16","55"
"11/04/2022","48","PM2.5","Durham Armory","37-063-0015","AQS",".","16","48"
"11/05/2022","44","PM2.5","Durham Armory","37-063-0015","AQS",".","17","44"
"11/06/2022","31","PM2.5","Durham Armory","37-063-0015","AQS",".","18","31"
"11/07/2022","43","PM2.5","Durham Armory","37-063-0015","AQS",".","20","43"
"11/08/2022","29","PM2.5","Durham Armory","37-063-0015","AQS",".","12","29"
"11/09/2022","21","PM2.5","Durham Armory","37-063-0015","AQS",".","12","21"
"11/10/2022","31","PM2.5","Durham Armory","37-063-0015","AQS",".","15","31"
"11/11/2022","6","PM2.5","Durham Armory","37-063-0015","AQS",".","5","6"
"11/12/2022","22","PM2.5","Durham Armory","37-063-0015","AQS",".","9","22"
"11/13/2022","13","PM2.5","Durham Armory","37-063-0015","AQS",".","4","13"
"11/14/2022","29","PM2.5","Durham Armory","37-063-0015","AQS",".","7","29"
"11/15/2022","22","PM2.5","Durham Armory","37-063-0015","AQS",".","6","22"
"11/16/2022","7","PM2.5","Durham Armory","37-063-0015","AQS",".","4","7"
"11/17/2022","7","PM10","Durham Armory","37-063-0015","AQS",".","7","."
"11/18/2022","41","PM2.5","Durham Armory","37-063-0015","AQS",".","8","41"
"11/19/2022","54","PM2.5","Durham Armory","37-063-0015","AQS",".","13","54"
"11/20/2022","36","PM2.5","Durham Armory","37-063-0015","AQS",".","9","36"
"11/21/2022","51","PM2.5","Durham Armory","37-063-0015","AQS",".","13","51"
"11/22/2022","48","PM2.5","Durham Armory","37-063-0015","AQS",".","13","48"
"11/23/2022","52","PM2.5","Durham Armory","37-063-0015","AQS",".","15","52"
"11/24/2022","53","PM2.5","Durham Armory","37-063-0015","AQS",".","14","53"
"11/25/2022","44","PM2.5","Durham Armory","37-063-0015","AQS",".","8","44"
"11/26/2022","35","PM2.5","Durham Armory","37-063-0015","AQS",".","7","35"
"11/27/2022","46","PM2.5","Durham Armory","37-063-0015","AQS",".","8","46"
"11/28/2022","12","PM2.5","Durham Armory","37-063-0015","AQS",".","6","12"
"11/29/2022","32","PM2.5","Durham Armory","37-063-0015","AQS",".","10","32"
"11/30/2022","29","PM2.5","Durham Armory","37-063-0015","AQS",".","7","29"
"12/01/2022","17","PM2.5","Durham Armory","37-063-0015","AQS",".","7","17"
"12/02/2022","38","PM2.5","Durham Armory","37-063-0015","AQS",".","11","38"
"12/03/2022","39","PM2.5","Durham Armory","37-063-0015","AQS",".","11","39"
"12/04/2022","22","PM2.5","Durham Armory","37-063-0015","AQS",".","8","22"
"12/05/2022","46","PM2.5","Durham Armory","37-063-0015","AQS",".","10","46"
"12/06/2022","49","PM2.5","Durham Armory","37-063-0015","AQS",".","14","49"
