"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/26/2023","17","PM2.5","Durham Armory","37-063-0015","AQS",".","6","17"
"01/27/2023","24","PM2.5","Durham Armory","37-063-0015","AQS",".","7","24"
"01/28/2023","36","PM2.5","Durham Armory","37-063-0015","AQS",".","9","36"
"01/29/2023","44","PM2.5","Durham Armory","37-063-0015","AQS",".","10","44"
"01/30/2023","48","PM2.5","Durham Armory","37-063-0015","AQS",".","11","48"
"01/31/2023","33","PM2.5","Durham Armory","37-063-0015","AQS",".","7","33"
"02/01/2023","7","PM2.5","Durham Armory","37-063-0015","AQS",".","3","7"
"02/02/2023","37","PM2.5","Durham Armory","37-063-0015","AQS",".","6","37"
"02/03/2023","24","PM2.5","Durham Armory","37-063-0015","AQS",".","6","24"
"02/04/2023","19","PM2.5","Durham Armory","37-063-0015","AQS",".","6","19"
"02/05/2023","32","PM2.5","Durham Armory","37-063-0015","AQS",".","7","32"
"02/06/2023","27","PM2.5","Durham Armory","37-063-0015","AQS",".","8","27"
"02/07/2023","47","PM2.5","Durham Armory","37-063-0015","AQS",".","13","47"
"02/08/2023","55","PM2.5","Durham Armory","37-063-0015","AQS",".","19","55"
"02/09/2023","58","PM2.5","Durham Armory","37-063-0015","AQS",".","19","58"
"02/10/2023","28","PM2.5","Durham Armory","37-063-0015","AQS",".","9","28"
"02/11/2023","10","PM2.5","Durham Armory","37-063-0015","AQS",".","6","10"
"02/12/2023","18","PM2.5","Durham Armory","37-063-0015","AQS",".","4","18"
"02/13/2023","21","PM2.5","Durham Armory","37-063-0015","AQS",".","6","21"
"02/14/2023","32","PM2.5","Durham Armory","37-063-0015","AQS",".","10","32"
"02/15/2023","51","PM2.5","Durham Armory","37-063-0015","AQS",".","14","51"
"02/16/2023","58","PM2.5","Durham Armory","37-063-0015","AQS",".","18","58"
"02/17/2023","25","PM2.5","Durham Armory","37-063-0015","AQS",".","8","25"
"02/18/2023","24","PM2.5","Durham Armory","37-063-0015","AQS",".","5","24"
"02/19/2023","46","PM2.5","Durham Armory","37-063-0015","AQS",".","9","46"
"02/20/2023","46","PM2.5","Durham Armory","37-063-0015","AQS",".","13","46"
"02/21/2023","51","PM2.5","Durham Armory","37-063-0015","AQS",".","15","51"
"02/22/2023","52","PM2.5","Durham Armory","37-063-0015","AQS",".","15","52"
"02/23/2023","49","PM2.5","Durham Armory","37-063-0015","AQS",".","15","49"
"02/24/2023","15","PM2.5","Durham Armory","37-063-0015","AQS",".","8","15"
"02/25/2023","23","PM2.5","Durham Armory","37-063-0015","AQS",".","6","23"
"02/26/2023","33","PM2.5","Durham Armory","37-063-0015","AQS",".","6","33"
"02/27/2023","37","PM2.5","Durham Armory","37-063-0015","AQS",".","9","37"
"02/28/2023","37","PM2.5","Durham Armory","37-063-0015","AQS",".","14","37"
"03/01/2023","47","PM2.5","Durham Armory","37-063-0015","AQS","35","17","47"
"03/02/2023","54","PM2.5","Durham Armory","37-063-0015","AQS","28","18","54"
"03/03/2023","54","PM2.5","Durham Armory","37-063-0015","AQS","36","16","54"
"03/04/2023","43","Ozone","Durham Armory","37-063-0015","AQS","43","7","23"
"03/05/2023","44","Ozone","Durham Armory","37-063-0015","AQS","44","7","22"
"03/06/2023","49","PM2.5","Durham Armory","37-063-0015","AQS","48","12","49"
"03/07/2023","54","PM2.5","Durham Armory","37-063-0015","AQS","54","16","54"
"03/08/2023","43","Ozone","Durham Armory","37-063-0015","AQS","43","7","16"
"03/09/2023","44","Ozone","Durham Armory","37-063-0015","AQS","44","10","33"
"03/10/2023","53","PM2.5","Durham Armory","37-063-0015","AQS","33","13","53"
"03/11/2023","40","Ozone","Durham Armory","37-063-0015","AQS","40","3","16"
"03/12/2023","30","Ozone","Durham Armory","37-063-0015","AQS","30","4","19"
"03/13/2023","37","Ozone","Bushy Fork","37-145-0003","AQS","37","3","14"
"03/14/2023","42","Ozone","Durham Armory","37-063-0015","AQS","42","3","12"
"03/15/2023","46","Ozone","Bushy Fork","37-145-0003","AQS","46","6","16"
"03/16/2023","54","Ozone","Bushy Fork","37-145-0003","AQS","54","11","48"
"03/17/2023","55","PM2.5","Durham Armory","37-063-0015","AQS","45","18","55"
"03/18/2023","43","Ozone","Bushy Fork","37-145-0003","AQS","43","4","21"
"03/19/2023","41","Ozone","Durham Armory","37-063-0015","AQS","41","5","25"
"03/20/2023","44","Ozone","Durham Armory","37-063-0015","AQS","44","7","27"
"03/21/2023","44","Ozone","Durham Armory","37-063-0015","AQS","44","11","37"
"03/22/2023","56","PM2.5","Durham Armory","37-063-0015","AQS","45","16","56"
"03/23/2023","57","PM2.5","Durham Armory","37-063-0015","AQS","48","16","57"
"03/24/2023","62","PM2.5","Durham Armory","37-063-0015","AQS","44","20","62"
"03/25/2023","46","PM2.5","Durham Armory","37-063-0015","AQS","38","14","46"
"03/26/2023","42","PM2.5","Durham Armory","37-063-0015","AQS","39","11","42"
"03/27/2023","42","Ozone","Bushy Fork","37-145-0003","AQS","42","7","37"
"03/28/2023","46","PM2.5","Durham Armory","37-063-0015","AQS","45","13","46"
"03/29/2023","46","Ozone","Bushy Fork","37-145-0003","AQS","46","6","28"
"03/30/2023","58","Ozone","Durham Armory","37-063-0015","AQS","58","12","40"
"03/31/2023","45","Ozone","Bushy Fork","37-145-0003","AQS","45","11","39"
"04/01/2023","44","Ozone","Durham Armory","37-063-0015","AQS","44","19","37"
"04/02/2023","41","Ozone","Durham Armory","37-063-0015","AQS","41","6","19"
"04/03/2023","47","Ozone","Durham Armory","37-063-0015","AQS","47","10","31"
"04/04/2023","48","PM2.5","Durham Armory","37-063-0015","AQS","47","15","48"
"04/05/2023","61","PM2.5","Durham Armory","37-063-0015","AQS","38","19","61"
"04/06/2023","46","PM2.5","Durham Armory","37-063-0015","AQS","31","15","46"
"04/07/2023","37","Ozone","Bushy Fork","37-145-0003","AQS","37","6","18"
"04/08/2023","38","Ozone","Durham Armory","37-063-0015","AQS","38","5","27"
"04/09/2023","45","Ozone","Bushy Fork","37-145-0003","AQS","45","6","18"
"04/10/2023","50","Ozone","Bushy Fork","37-145-0003","AQS","50","8","."
"04/11/2023","61","Ozone","Durham Armory","37-063-0015","AQS","61","11","."
"04/12/2023","71","Ozone","Bushy Fork","37-145-0003","AQS","71","15","49"
"04/13/2023","61","Ozone","Bushy Fork","37-145-0003","AQS","61","14","51"
"04/14/2023","37","Ozone","Bushy Fork","37-145-0003","AQS","37","9","29"
"04/15/2023","41","Ozone","Bushy Fork","37-145-0003","AQS","41","8","18"
"04/16/2023","39","PM2.5","Durham Armory","37-063-0015","AQS","37","12","39"
"04/17/2023","50","Ozone","Durham Armory","37-063-0015","AQS","50","12","19"
"04/18/2023","64","Ozone","Durham Armory","37-063-0015","AQS","64","15","34"
"04/19/2023","87","Ozone","Bushy Fork","37-145-0003","AQS","87","19","54"
"04/20/2023","101","Ozone","Bushy Fork","37-145-0003","AQS","101","23","62"
"04/21/2023","87","Ozone","Durham Armory","37-063-0015","AQS","87","24","60"
"04/22/2023","44","Ozone","Durham Armory","37-063-0015","AQS","44","11","34"
"04/23/2023","45","Ozone","Durham Armory","37-063-0015","AQS","45","10","29"
"04/24/2023","42","Ozone","Durham Armory","37-063-0015","AQS","42","11","36"
"04/25/2023","44","Ozone","Durham Armory","37-063-0015","AQS","44","13","43"
"04/26/2023","48","Ozone","Durham Armory","37-063-0015","AQS","48","13","43"
"04/27/2023","39","PM2.5","Durham Armory","37-063-0015","AQS","36","8","39"
"04/28/2023","33","Ozone","Bushy Fork","37-145-0003","AQS","33","6","19"
"04/29/2023","36","Ozone","Durham Armory","37-063-0015","AQS","36","6","22"
"04/30/2023","42","PM2.5","Durham Armory","37-063-0015","AQS","39","9","42"
"05/01/2023","44","Ozone","Durham Armory","37-063-0015","AQS","44","10","21"
"05/02/2023","49","Ozone","Bushy Fork","37-145-0003","AQS","49","13","26"
"05/03/2023","36","Ozone","Bushy Fork","37-145-0003","AQS","36","9","17"
"05/04/2023","40","Ozone","Bushy Fork","37-145-0003","AQS","40","7","14"
"05/05/2023","44","Ozone","Durham Armory","37-063-0015","AQS","44","6","26"
"05/06/2023","50","Ozone","Durham Armory","37-063-0015","AQS","50","13","47"
"05/07/2023","47","PM2.5","Durham Armory","37-063-0015","AQS","42","13","47"
"05/08/2023","51","Ozone","Durham Armory","37-063-0015","AQS","51","9","27"
"05/09/2023","47","Ozone","Durham Armory","37-063-0015","AQS","47","9","28"
"05/10/2023","47","Ozone","Durham Armory","37-063-0015","AQS","47","10","21"
"05/11/2023","51","Ozone","Durham Armory","37-063-0015","AQS","51","16","47"
"05/12/2023","50","PM2.5","Durham Armory","37-063-0015","AQS","46","17","50"
"05/13/2023","44","PM2.5","Durham Armory","37-063-0015","AQS","39","15","44"
"05/14/2023","41","Ozone","Durham Armory","37-063-0015","AQS","41","11","33"
"05/15/2023","51","PM2.5","Durham Armory","37-063-0015","AQS","38","14","51"
"05/16/2023","44","Ozone","Bushy Fork","37-145-0003","AQS","44","15","38"
"05/17/2023","54","Ozone","Durham Armory","37-063-0015","AQS","54","13","23"
"05/18/2023","45","Ozone","Durham Armory","37-063-0015","AQS","45","16","38"
"05/19/2023","36","Ozone","Bushy Fork","37-145-0003","AQS","36","11","23"
"05/20/2023","39","Ozone","Bushy Fork","37-145-0003","AQS","39","8","12"
"05/21/2023","56","PM2.5","Durham Armory","37-063-0015","AQS","42","17","56"
"05/22/2023","58","PM2.5","Durham Armory","37-063-0015","AQS","46","17","58"
"05/23/2023","56","PM2.5","Durham Armory","37-063-0015","AQS","45","18","56"
"05/24/2023","46","Ozone","Bushy Fork","37-145-0003","AQS","46","10","30"
"05/25/2023","51","PM2.5","Durham Armory","37-063-0015","AQS","41","14","51"
"05/26/2023","42","Ozone","Bushy Fork","37-145-0003","AQS","42","12","25"
"05/27/2023","35","Ozone","Bushy Fork","37-145-0003","AQS","35","7","6"
"05/28/2023","33","Ozone","Durham Armory","37-063-0015","AQS","33","3","0"
"05/29/2023","19","Ozone","Durham Armory","37-063-0015","AQS","19","2","0"
"05/30/2023","30","Ozone","Durham Armory","37-063-0015","AQS","30","5","3"
"05/31/2023","39","PM2.5","Durham Armory","37-063-0015","AQS","39","13","39"
"06/01/2023","33","Ozone","Bushy Fork","37-145-0003","AQS","33","11","28"
"06/02/2023","50","Ozone","Bushy Fork","37-145-0003","AQS","50","13","42"
"06/03/2023","84","Ozone","Bushy Fork","37-145-0003","AQS","84","18","53"
"06/04/2023","33","PM2.5","Durham Armory","37-063-0015","AQS","33","11","33"
"06/05/2023","46","Ozone","Durham Armory","37-063-0015","AQS","46","11","36"
"06/06/2023","69","PM2.5","Durham Armory","37-063-0015","AQS","51","22","69"
"06/07/2023","78","PM2.5","Durham Armory","37-063-0015","AQS","42","25","78"
"06/08/2023","74","PM2.5","Durham Armory","37-063-0015","AQS","67","25","74"
"06/09/2023","85","PM2.5","Durham Armory","37-063-0015","AQS","49","31","85"
"06/10/2023","87","Ozone","Bushy Fork","37-145-0003","AQS","87","23","72"
"06/11/2023","84","Ozone","Durham Armory","37-063-0015","AQS","84","22","71"
"06/12/2023","44","Ozone","Durham Armory","37-063-0015","AQS","44","6","19"
"06/13/2023","67","Ozone","Bushy Fork","37-145-0003","AQS","67","8","31"
"06/14/2023","77","Ozone","Durham Armory","37-063-0015","AQS","77","15","51"
"06/15/2023","80","Ozone","Durham Armory","37-063-0015","AQS","80","15","57"
"06/16/2023","87","Ozone","Durham Armory","37-063-0015","AQS","87","20","64"
"06/17/2023","74","PM2.5","Durham Armory","37-063-0015","AQS","64","23","74"
"06/18/2023","75","PM2.5","Durham Armory","37-063-0015","AQS","67","22","75"
"06/19/2023","69","PM2.5","Durham Armory","37-063-0015","AQS","51","22","69"
"06/20/2023","57","PM2.5","Durham Armory","37-063-0015","AQS","35","15","57"
"06/21/2023","34","Ozone","Durham Armory","37-063-0015","AQS","34","6","25"
"06/22/2023","25","Ozone","Durham Armory","37-063-0015","AQS","25","1","7"
"06/23/2023","34","Ozone","Durham Armory","37-063-0015","AQS","34","5","17"
"06/24/2023","32","Ozone","Durham Armory","37-063-0015","AQS","32","6","12"
"06/25/2023","50","Ozone","Durham Armory","37-063-0015","AQS","50","11","47"
"06/26/2023","55","PM2.5","Durham Armory","37-063-0015","AQS","47","13","55"
"06/27/2023","48","Ozone","Durham Armory","37-063-0015","AQS","48","10","42"
"06/28/2023","82","PM2.5","Durham Armory","37-063-0015","AQS","47","28","82"
"06/29/2023","121","PM2.5","Durham Armory","37-063-0015","AQS","74","45","121"
"06/30/2023","104","PM2.5","Durham Armory","37-063-0015","AQS","61","39","104"
"07/01/2023","67","PM2.5","Durham Armory","37-063-0015","AQS","42","20","67"
"07/02/2023","52","PM2.5","Durham Armory","37-063-0015","AQS","34","15","52"
"07/03/2023","60","PM2.5","Durham Armory","37-063-0015","AQS","38","19","60"
"07/04/2023","53","PM2.5","Durham Armory","37-063-0015","AQS","48","13","53"
"07/05/2023","55","PM2.5","Durham Armory","37-063-0015","AQS","46","15","55"
"07/06/2023","49","Ozone","Durham Armory","37-063-0015","AQS","49","12","42"
"07/07/2023","45","PM2.5","Durham Armory","37-063-0015","AQS","37","13","45"
"07/08/2023","39","PM2.5","Durham Armory","37-063-0015","AQS","32","9","39"
"07/09/2023","33","Ozone","Durham Armory","37-063-0015","AQS","33","7","17"
"07/10/2023","36","Ozone","Bushy Fork","37-145-0003","AQS","36","8","17"
"07/11/2023","48","Ozone","Durham Armory","37-063-0015","AQS","48","9","33"
"07/12/2023","77","Ozone","Durham Armory","37-063-0015","AQS","77","14","51"
"07/13/2023","47","PM2.5","Durham Armory","37-063-0015","AQS","43","12","47"
"07/14/2023","31","Ozone","Durham Armory","37-063-0015","AQS","31","4","14"
"07/15/2023","30","Ozone","Bushy Fork","37-145-0003","AQS","30","7","16"
"07/16/2023","35","Ozone","Durham Armory","37-063-0015","AQS","35","6","15"
"07/17/2023","86","PM2.5","Durham Armory","37-063-0015","AQS","58","30","86"
"07/18/2023","104","PM2.5","Durham Armory","37-063-0015","AQS","71","39","104"
"07/19/2023","69","PM2.5","Durham Armory","37-063-0015","AQS","43","22","69"
"07/20/2023","44","Ozone","Durham Armory","37-063-0015","AQS","44","9","36"
"07/21/2023","44","Ozone","Durham Armory","37-063-0015","AQS","44","9","23"
"07/22/2023","33","Ozone","Durham Armory","37-063-0015","AQS","33","14","27"
"07/23/2023","44","Ozone","Durham Armory","37-063-0015","AQS","44","8","31"
"07/24/2023","44","Ozone","Bushy Fork","37-145-0003","AQS","44","9","31"
"07/25/2023","50","Ozone","Bushy Fork","37-145-0003","AQS","50","11","41"
"07/26/2023","57","PM2.5","Durham Armory","37-063-0015","AQS","54","19","57"
"07/27/2023","56","PM2.5","Durham Armory","37-063-0015","AQS","49","18","56"
"07/28/2023","44","Ozone","Bushy Fork","37-145-0003","AQS","44","13","36"
"07/29/2023","33","Ozone","Durham Armory","37-063-0015","AQS","33","5","13"
"07/30/2023","40","Ozone","Bushy Fork","37-145-0003","AQS","40","6","17"
"07/31/2023","46","Ozone","Durham Armory","37-063-0015","AQS","46","7","25"
"08/01/2023","41","Ozone","Durham Armory","37-063-0015","AQS","41","8","30"
"08/02/2023","56","PM2.5","Durham Armory","37-063-0015","AQS","45","17","56"
"08/03/2023","55","PM2.5","Durham Armory","37-063-0015","AQS","37","16","55"
"08/04/2023","56","PM2.5","Durham Armory","37-063-0015","AQS","31","14","56"
"08/05/2023","48","PM2.5","Durham Armory","37-063-0015","AQS","48","12","48"
"08/06/2023","50","PM2.5","Durham Armory","37-063-0015","AQS","47","12","50"
"08/07/2023","31","Ozone","Bushy Fork","37-145-0003","AQS","31","9","26"
"08/08/2023","36","Ozone","Bushy Fork","37-145-0003","AQS","36","6","8"
"08/09/2023","45","Ozone","Durham Armory","37-063-0015","AQS","45","6","27"
"08/10/2023","36","Ozone","Durham Armory","37-063-0015","AQS","36","7","31"
"08/11/2023","48","Ozone","Durham Armory","37-063-0015","AQS","48","6","17"
"08/12/2023","46","Ozone","Bushy Fork","37-145-0003","AQS","46","9","27"
"08/13/2023","50","Ozone","Durham Armory","37-063-0015","AQS","50","9","28"
"08/14/2023","44","Ozone","Durham Armory","37-063-0015","AQS","44","8","32"
"08/15/2023","42","Ozone","Durham Armory","37-063-0015","AQS","42","10","33"
"08/16/2023","43","Ozone","Bushy Fork","37-145-0003","AQS","43","9","21"
"08/17/2023","40","Ozone","Durham Armory","37-063-0015","AQS","40","9","34"
"08/18/2023","48","Ozone","Durham Armory","37-063-0015","AQS","48","12","40"
"08/19/2023","47","PM2.5","Durham Armory","37-063-0015","AQS","45","13","47"
"08/20/2023","55","PM2.5","Durham Armory","37-063-0015","AQS","49","14","55"
"08/21/2023","54","PM2.5","Durham Armory","37-063-0015","AQS","45","16","54"
"08/22/2023","57","PM2.5","Durham Armory","37-063-0015","AQS","54","19","57"
"08/23/2023","49","Ozone","Bushy Fork","37-145-0003","AQS","49","16","42"
"08/24/2023","71","Ozone","Bushy Fork","37-145-0003","AQS","71","17","52"
"08/25/2023","61","Ozone","Bushy Fork","37-145-0003","AQS","61","12","43"
"08/26/2023","49","Ozone","Durham Armory","37-063-0015","AQS","49","14","41"
"08/27/2023","49","PM2.5","Durham Armory","37-063-0015","AQS","40","11","49"
"08/28/2023","38","Ozone","Durham Armory","37-063-0015","AQS","38","6","22"
"08/29/2023","38","Ozone","Durham Armory","37-063-0015","AQS","38","6","16"
"08/30/2023","29","Ozone","Durham Armory","37-063-0015","AQS","29","5","13"
"08/31/2023","33","Ozone","Durham Armory","37-063-0015","AQS","33","6","14"
"09/01/2023","42","Ozone","Durham Armory","37-063-0015","AQS","42","8","23"
"09/02/2023","43","Ozone","Durham Armory","37-063-0015","AQS","43","8","32"
"09/03/2023","44","Ozone","Durham Armory","37-063-0015","AQS","44","9","34"
"09/04/2023","48","PM2.5","Durham Armory","37-063-0015","AQS","44","11","48"
"09/05/2023","56","PM2.5","Durham Armory","37-063-0015","AQS","50","16","56"
"09/06/2023","67","Ozone","Durham Armory","37-063-0015","AQS","67","15","54"
"09/07/2023","55","PM2.5","Durham Armory","37-063-0015","AQS","49","16","55"
"09/08/2023","50","PM2.5","Durham Armory","37-063-0015","AQS","47","14","50"
"09/09/2023","27","PM2.5","Durham Armory","37-063-0015","AQS","25","7","27"
"09/10/2023","31","Ozone","Durham Armory","37-063-0015","AQS","31","5","19"
"09/11/2023","37","Ozone","Durham Armory","37-063-0015","AQS","37","6","14"
"09/12/2023","42","Ozone","Bushy Fork","37-145-0003","AQS","42","10","29"
"09/13/2023","37","Ozone","Bushy Fork","37-145-0003","AQS","37","10","23"
"09/14/2023","41","Ozone","Bushy Fork","37-145-0003","AQS","41","8","28"
"09/15/2023","35","Ozone","Bushy Fork","37-145-0003","AQS","35","8","19"
"09/16/2023","47","Ozone","Bushy Fork","37-145-0003","AQS","47","9","24"
"09/17/2023","33","PM2.5","Durham Armory","37-063-0015","AQS","32","8","33"
"09/18/2023","44","Ozone","Bushy Fork","37-145-0003","AQS","44","6","25"
"09/19/2023","51","PM2.5","Durham Armory","37-063-0015","AQS","47","11","51"
"09/20/2023","53","PM2.5","Durham Armory","37-063-0015","AQS","50","13","53"
"09/21/2023","54","PM2.5","Durham Armory","37-063-0015","AQS","46","14","54"
"09/22/2023","41","Ozone","Bushy Fork","37-145-0003","AQS","41","9","29"
"09/23/2023","27","Ozone","Bushy Fork","37-145-0003","AQS","27","0","0"
"09/24/2023","30","Ozone","Bushy Fork","37-145-0003","AQS","30","4","4"
"09/25/2023","29","Ozone","Durham Armory","37-063-0015","AQS","29","4","."
"09/26/2023","22","Ozone","Durham Armory","37-063-0015","AQS","22","4","."
"09/27/2023","22","Ozone","Durham Armory","37-063-0015","AQS","22","6","17"
"09/28/2023","31","Ozone","Bushy Fork","37-145-0003","AQS","31","13","27"
"09/29/2023","23","Ozone","Bushy Fork","37-145-0003","AQS","23","5","7"
"09/30/2023","28","Ozone","Bushy Fork","37-145-0003","AQS","28","6","14"
"10/01/2023","30","Ozone","Durham Armory","37-063-0015","AQS","30","6","15"
"10/02/2023","34","Ozone","Bushy Fork","37-145-0003","AQS","34","8","22"
"10/03/2023","48","PM2.5","Durham Armory","37-063-0015","AQS","43","14","48"
"10/04/2023","51","PM2.5","Durham Armory","37-063-0015","AQS","44","13","51"
"10/05/2023","35","Ozone","Durham Armory","37-063-0015","AQS","35","12","33"
"10/06/2023","38","PM2.5","Durham Armory","37-063-0015","AQS","28","12","38"
"10/07/2023","32","Ozone","Bushy Fork","37-145-0003","AQS","32","15","31"
"10/08/2023","34","Ozone","Durham Armory","37-063-0015","AQS","34","6","12"
"10/09/2023","36","Ozone","Bushy Fork","37-145-0003","AQS","36","8","28"
"10/10/2023","41","Ozone","Bushy Fork","37-145-0003","AQS","41",".","."
"10/11/2023","37","Ozone","Bushy Fork","37-145-0003","AQS","37",".","."
"10/12/2023","41","Ozone","Bushy Fork","37-145-0003","AQS","41",".","."
"10/13/2023","47","Ozone","Durham Armory","37-063-0015","AQS","47",".","."
"10/14/2023","34","PM2.5","Durham Armory","37-063-0015","AQS","30","6","34"
"10/15/2023","26","Ozone","Durham Armory","37-063-0015","AQS","26","3","15"
"10/16/2023","28","Ozone","Bushy Fork","37-145-0003","AQS","28","4","18"
"10/17/2023","24","Ozone","Durham Armory","37-063-0015","AQS","24","4","12"
"10/18/2023","30","Ozone","Durham Armory","37-063-0015","AQS","30","6","29"
"10/19/2023","41","PM2.5","Durham Armory","37-063-0015","AQS","36","9","41"
"10/20/2023","38","PM2.5","Durham Armory","37-063-0015","AQS","31","7","38"
"10/21/2023","36","Ozone","Bushy Fork","37-145-0003","AQS","36","5","21"
"10/22/2023","35","Ozone","Durham Armory","37-063-0015","AQS","35","9","27"
"10/23/2023","35","Ozone","Bushy Fork","37-145-0003","AQS","35","8","33"
"10/24/2023","50","PM2.5","Durham Armory","37-063-0015","AQS","40","12","50"
"10/25/2023","42","PM2.5","Durham Armory","37-063-0015","AQS","40","11","42"
"10/26/2023","39","PM2.5","Durham Armory","37-063-0015","AQS","37","12","39"
"10/27/2023","48","PM2.5","Durham Armory","37-063-0015","AQS","40","13","48"
"10/28/2023","49","PM2.5","Durham Armory","37-063-0015","AQS","37","12","49"
"10/29/2023","54","PM2.5","Durham Armory","37-063-0015","AQS","40","15","54"
"10/30/2023","45","PM2.5","Durham Armory","37-063-0015","AQS","41","15","45"
"10/31/2023","20","Ozone","Bushy Fork","37-145-0003","AQS","20","6","17"
"11/01/2023","34","PM2.5","Durham Armory","37-063-0015","AQS",".","8","34"
"11/02/2023","46","PM2.5","Durham Armory","37-063-0015","AQS",".","10","46"
"11/03/2023","54","PM2.5","Durham Armory","37-063-0015","AQS",".","16","54"
"11/04/2023","59","PM2.5","Durham Armory","37-063-0015","AQS",".","18","59"
"11/05/2023","71","PM2.5","Durham Armory","37-063-0015","AQS",".","25","71"
"11/06/2023","63","PM2.5","Durham Armory","37-063-0015","AQS",".","22","63"
"11/07/2023","68","PM2.5","Durham Armory","37-063-0015","AQS",".","26","68"
"11/08/2023","71","PM2.5","Durham Armory","37-063-0015","AQS",".","27","71"
"11/09/2023","70","PM2.5","Durham Armory","37-063-0015","AQS",".","25","70"
"11/10/2023","44","PM2.5","Durham Armory","37-063-0015","AQS",".","12","44"
"11/11/2023","34","PM2.5","Durham Armory","37-063-0015","AQS",".","8","34"
"11/12/2023","48","PM2.5","Durham Armory","37-063-0015","AQS",".","13","48"
"11/13/2023","52","PM2.5","Durham Armory","37-063-0015","AQS",".","14","52"
"11/14/2023","55","PM2.5","Durham Armory","37-063-0015","AQS",".","18","55"
"11/15/2023","53","PM2.5","Durham Armory","37-063-0015","AQS",".","16","53"
"11/16/2023","44","PM2.5","Durham Armory","37-063-0015","AQS",".","18","44"
"11/17/2023","51","PM2.5","Durham Armory","37-063-0015","AQS",".","18","51"
"11/18/2023","37","PM2.5","Durham Armory","37-063-0015","AQS",".","11","37"
"11/19/2023","36","PM2.5","Durham Armory","37-063-0015","AQS",".","9","36"
"11/20/2023","52","PM2.5","Durham Armory","37-063-0015","AQS",".","14","52"
"11/21/2023","6","PM10","Durham Armory","37-063-0015","AQS",".","6","."
"11/22/2023","12","PM2.5","Durham Armory","37-063-0015","AQS",".","3","12"
"11/23/2023","31","PM2.5","Durham Armory","37-063-0015","AQS",".","6","31"
"11/24/2023","60","PM2.5","Durham Armory","37-063-0015","AQS",".","15","60"
"11/25/2023","41","PM2.5","Durham Armory","37-063-0015","AQS",".","7","41"
"11/26/2023","37","PM2.5","Durham Armory","37-063-0015","AQS",".","8","37"
"11/27/2023","45","PM2.5","Durham Armory","37-063-0015","AQS",".","7","45"
"11/28/2023","33","PM2.5","Durham Armory","37-063-0015","AQS",".","6","33"
"11/29/2023","45","PM2.5","Durham Armory","37-063-0015","AQS",".","9","45"
"11/30/2023","15","PM10","Durham Armory","37-063-0015","AQS",".","15","."
"12/01/2023","61","PM2.5","Durham Armory","37-063-0015","AQS",".","18","61"
"12/02/2023","60","PM2.5","Durham Armory","37-063-0015","AQS",".","15","60"
"12/03/2023","29","PM2.5","Durham Armory","37-063-0015","AQS",".","8","29"
"12/04/2023","31","PM2.5","Durham Armory","37-063-0015","AQS",".","12","31"
"12/05/2023","38","PM2.5","Durham Armory","37-063-0015","AQS",".","9","38"
"12/06/2023","7","PM10","Durham Armory","37-063-0015","AQS",".","7","."
